,pv
0,181745678.62200573
1,226995377.28455684
2,196595931.12164572
3,185251014.92529935
4,134227080.03280684
5,426418233.68409884
6,119874220.68009062
7,269758012.54826933
8,200815827.51454863
9,194729205.85718375
10,191845291.0033792
11,209217002.96398178
12,357060626.75011325
13,286058199.33645207
14,164570579.04430518
15,182484336.9086079
16,172453152.78979266
17,232501025.77419525
18,161668070.55640438
19,129978487.34210855
20,173728089.66005647
21,123921935.46812998
22,207210620.3252352
23,272908578.4587771
24,195129369.36698508
25,854628777.3554935
26,199409139.16331738
27,154201666.76441377
28,176454474.18848878
29,295616420.865598
30,224808250.18539545
31,129855456.43669204
32,255181786.57238117
33,137414681.27401698
34,207424024.8009905
35,248555062.57127526
36,209252618.38041982
37,244882497.64720738
38,149085885.9651327
39,214055551.12179357
40,252232972.11492342
41,226311729.09890068
42,119298198.99024284
43,225933271.167193
44,181696875.79932314
45,309766009.3784342
46,185715819.79960233
47,249886332.0562726
48,167787498.00483555
49,227469584.0171783
50,173865097.41574
51,148488195.8183839
52,112761652.1173647
53,186092110.38128227
54,443310800.2435553
55,133191499.32271594
56,202853214.7821655
57,132104885.8111071
58,285003374.86473054
59,281333760.21756846
60,205900444.0867554
61,210896809.7144432
62,311765170.83259517
63,278183784.0179227
64,177804366.3647805
65,301183129.4480381
66,308378593.8012279
67,115056758.872647
68,223371683.52684182
69,367266783.43150026
70,414686246.0869189
71,197090420.49205467
72,448656204.5371786
73,99805721.50499097
74,285625558.55844283
75,203792143.80266228
76,220444090.40999275
77,663352836.443845
78,172361549.8283342
79,224135902.12754923
80,189189184.78499854
81,190333742.56726143
82,129823063.87433787
83,177975229.52847144
84,190533317.18207368
85,125142668.2667395
86,426353931.68806714
87,169748324.65805852
88,145648975.39736316
89,191137278.21983242
90,193804368.67475155
91,179346170.61659983
92,136960629.78246146
93,137752468.31467706
94,233398811.43177706
95,151993647.98430178
96,172706708.7137892
97,117411124.3091029
98,181712608.99947315
99,175780517.53342703
100,126889279.707609
101,193567993.16479814
102,185984976.56933707
103,184089697.79647887
104,175287836.11930555
105,162954905.7350054
106,271670350.48649025
107,791853634.1210473
108,215511184.2812909
109,245196347.623988
110,219950529.6163726
111,172826744.25167707
112,167720138.139014
113,94649829.60744984
114,122509626.39096113
115,250620548.21527183
116,112020038.69871016
117,177799120.07820883
118,158491168.9968881
119,168549459.67921796
120,153582488.23110107
121,236680314.87529132
122,133230908.83832967
123,325478578.4363983
124,259041727.42165232
125,229710917.2945954
126,141419964.71740338
127,251939520.9793602
128,258541530.28937167
129,240170054.34833553
130,231391887.77257344
131,166982456.07428047
132,192629235.56608802
133,632767154.605884
134,158300537.0033382
135,206302877.31577566
136,260402811.93958384
137,199883410.02832863
138,106203350.67022611
139,204229509.80237147
140,177213473.02948385
141,183651991.94394854
142,401981347.11071074
143,229796803.80814078
144,181457713.29324725
145,326671320.09508264
146,250245290.9961062
147,221608921.9390581
148,164962482.8005488
149,223681521.80777246
150,252858542.85983345
151,145841682.28884038
152,113800778.9905613
153,274409078.4438123
154,204499784.55553806
155,182004217.8610076
156,165990994.7467225
157,186045333.89917228
158,150207085.4971604
159,370787950.1209919
160,212758654.62434506
161,156855468.68580717
162,404850346.57632864
163,163894225.360846
164,256377129.6209837
165,215422201.51484287
166,293267746.5358431
167,185039177.24495783
168,229349417.61287332
169,194196656.75306457
170,210986249.8345064
171,272316212.6701847
172,330071695.4538064
173,279352927.94117177
174,265171427.60423276
175,182593993.2075486
176,165986837.6098315
177,170717586.00169277
178,155506626.36173064
179,123147716.80852363
180,127878141.83153912
181,300888862.6075739
182,374710595.5701896
183,413984531.8267937
184,204807277.08609512
185,368379559.75674504
186,138859841.73310542
187,170149795.8687472
188,136248285.82509238
189,139172784.9451214
190,282347115.48850393
191,145929256.6490115
192,172709563.6977812
193,169734968.39243972
194,95792666.02762012
195,209323209.4095734
196,243557750.84053227
197,220561670.0367752
198,237172125.9545507
199,326170474.6632598
200,207637243.79166996
201,173068277.92996144
202,267645905.82854813
203,141364739.6100525
204,155522087.91294575
205,223936714.2978257
206,388726283.09971863
207,153954558.14409378
208,285061716.6753235
209,166103021.51526242
210,157186745.52160937
211,127345701.75736864
212,170483547.11309248
213,235090759.16927624
214,130161810.50227055
215,86215054.06079209
216,525571884.00893897
217,197936778.57145676
218,189199434.84229425
219,212885118.12525532
220,297153087.9873648
221,152552483.3446519
222,123406977.89774324
223,261530378.61768177
224,147523702.56256253
225,150952685.13440308
226,224687227.01488286
227,305401341.31887555
228,118759884.52660596
229,86456279.00204666
230,113172322.76579618
231,216174277.43544862
232,272787427.7998365
233,383130246.1127897
234,198000018.44312286
235,292912013.50879335
236,155192101.619353
237,151505461.68320498
238,155883479.2568949
239,186341673.9266877
240,190699745.98132148
241,259851245.11217645
242,159043131.98770165
243,268147119.67520297
244,214652041.8346921
245,166625774.31641912
246,514300996.1949635
247,114169252.86533041
248,185511557.84450763
249,467602085.7209856
250,206796440.1701568
251,177583075.50985995
252,151056997.64715984
253,142471980.30946556
254,137815881.7589858
255,265194783.30947572
256,116555493.31049967
257,102771592.4975982
258,282469630.63775194
259,558796371.6884636
260,148092654.33277506
261,168368430.9847147
262,379380005.3289191
263,199884893.98920584
264,300863772.00283116
265,194129626.40396515
266,177264137.30186248
267,179712310.55615687
268,222703049.91161528
269,166756735.31893387
270,225049286.9832515
271,155939251.0947816
272,268079464.329408
273,226948241.33578277
274,185462104.38762623
275,167041213.6034359
276,237405025.860316
277,90196833.99637823
278,200373323.48992765
279,276443344.16676784
280,152771226.53528106
281,202398609.87396312
282,292429229.76347786
283,316341733.51764494
284,310804129.3665536
285,192850245.62418792
286,245526552.56785652
287,262457060.54169583
288,184386149.59941286
289,170632710.2162017
290,203734190.6449577
291,150108038.79386353
292,300880904.50863385
293,112532732.62547266
294,214509301.96260178
295,256868504.43337724
296,193501954.80464157
297,228348054.10810086
298,220783659.84326425
299,115308697.69651242
300,249439652.64666966
301,203029327.4887785
302,209741463.8191325
303,227161631.68087447
304,228990074.8302053
305,233401769.72756103
306,114422665.81754604
307,161536172.00302002
308,243464096.41039103
309,239306019.79960346
310,203686900.75027168
311,71020129.34492578
312,336944182.00131184
313,129823994.08301838
314,172759959.1683185
315,141968007.2962958
316,215934397.98125547
317,177145633.75178134
318,108880480.74709144
319,108237023.71987031
320,158600209.84354052
321,211127984.1323704
322,207143835.11742896
323,269210310.43770194
324,266827273.6310953
325,107190457.55297111
326,279321040.188541
327,223260407.52641642
328,157956133.1002588
329,216226643.40641835
330,123320871.69124763
331,445785625.23925596
332,276109394.0891014
333,134039656.24335502
334,145572084.7524063
335,240384320.9205818
336,420722154.47754437
337,178433058.81952012
338,381810209.7156916
339,204185645.74995196
340,199285845.05503196
341,388742656.4819522
342,190473795.04251876
343,158014139.12804866
344,173736168.67503688
345,168404131.99684045
346,323843467.23306584
347,240356850.9731286
348,287180643.881631
349,160473072.75386772
350,221585420.13837764
351,144540916.09787694
352,202074548.8122036
353,162538553.73158383
354,117530610.6797262
355,231116378.77492678
356,180455409.2141846
357,159198838.96228284
358,144366610.06159535
359,167789139.01925018
360,231136125.90827733
361,169766546.46886057
362,143952549.58350402
363,140038266.27983165
364,170896099.73521534
365,154215784.18146166
366,271469444.80173624
367,133127162.92800523
368,154775944.83623517
369,157823018.7462599
370,151436527.86231914
371,198212596.04647517
372,311279907.87825847
373,212438458.688245
374,142643568.9691498
375,136020579.65468964
376,315146845.985968
377,182728518.09423986
378,271621562.10828483
379,149661895.52672258
380,244580137.9851547
381,190956047.87169307
382,178286845.21894366
383,139345135.6141915
384,454238946.1246779
385,172040766.61177576
386,322769780.23714936
387,129226972.72720961
388,235447440.3893462
389,216411695.82028705
390,282782259.39230746
391,246113798.87667406
392,390116356.21831834
393,193542675.91093326
394,120139793.61228357
395,312328138.9618876
396,188409290.43218607
397,155395260.19456622
398,191249123.67079082
399,263959140.55765772
400,178300949.80612367
401,156439229.02342358
402,219420763.75128078
403,402497985.4937722
404,225618899.0561313
405,120687367.61064783
406,190931402.4187175
407,152669767.34249046
408,150682842.15099254
409,307026028.2467662
410,263587626.53000563
411,361079192.172258
412,155631984.60435677
413,225316726.84963715
414,236825076.67354783
415,125778254.92013276
416,185050280.3746426
417,461690870.48853785
418,351998363.7471665
419,155294835.3189721
420,311419792.8315918
421,347052966.54456013
422,175711729.15657276
423,472688390.3285771
424,140832458.49250036
425,364197388.88002944
426,115891086.59570776
427,217108466.37196758
428,172598178.92283687
429,143270857.32656404
430,225190799.37930572
431,169332858.8520637
432,229140319.3110978
433,385581620.5862052
434,218990273.59574348
435,188484701.63213247
436,183458915.33750522
437,174971673.66145164
438,151621310.56418955
439,130401310.85769589
440,141396240.79027042
441,226611813.40276358
442,169895945.92141166
443,165249293.29603732
444,296747118.7407871
445,325822263.4742314
446,220790664.80899563
447,183565118.79552275
448,158815180.42729467
449,276281414.25441575
450,127222398.04913841
451,146200633.14316472
452,126094187.48315355
453,244524139.38226643
454,177530193.8626867
455,231118689.30312514
456,168001283.42012364
457,192222316.08068877
458,207665989.04702035
459,168568320.71785933
460,493681937.161279
461,146433872.4289024
462,132174139.47184321
463,348705801.4988362
464,144465997.92306548
465,114160337.79936454
466,183973511.9744966
467,150053594.64909565
468,346587177.50113666
469,136993393.62119842
470,160306705.06308034
471,99599573.40503952
472,145522530.66119057
473,766881042.510268
474,184288624.84737557
475,186363304.41274136
476,331945632.8056508
477,283969091.43968606
478,103899525.65620333
479,175437532.49631345
480,193983667.38413194
481,144692449.3268059
482,138178336.8119083
483,403241261.6015946
484,346614368.82570374
485,217125186.57437593
486,172836434.8759048
487,256196841.40898943
488,548767512.9303211
489,451627296.8960127
490,116640203.88775614
491,234220679.3725109
492,292776155.3749076
493,191420705.81120986
494,108181306.8944708
495,93118355.6344508
496,248032942.80744588
497,244879235.32105508
498,212954740.20208913
499,156066591.0750462
500,200415087.91122764
501,129837413.81591222
502,189967098.0255666
503,160857780.58478624
504,575384503.3761607
505,304490851.7620899
506,179859367.82669818
507,88777746.81025231
508,138989516.36016005
509,218122125.1377923
510,326377827.3663028
511,204872397.75193673
512,202559971.10311753
513,160069481.6332206
514,214099385.8917778
515,248196878.46852005
516,177317799.7649659
517,398028448.91353965
518,151015589.75971237
519,147414028.0290448
520,171347031.75478303
521,189865832.31735495
522,235203995.54860628
523,182270661.78401902
524,359466411.3757696
525,161902620.11316845
526,453624656.78995305
527,189163955.67257616
528,229548151.61481047
529,136232646.4698776
530,174659981.96776488
531,290372177.61959445
532,267103389.44005838
533,103582354.74280238
534,210517663.43314967
535,245246811.891693
536,131653398.93872643
537,129766208.83924918
538,351966530.91444296
539,294522814.35071105
540,179861033.8831711
541,219674026.0588746
542,319485557.9112593
543,109627499.8981798
544,163462105.0451643
545,608769929.2390751
546,189598186.06407398
547,243797501.70004088
548,382825684.98747283
549,246406793.7024595
550,190604977.18327862
551,230580742.27948838
552,133787654.64966506
553,187504996.44964564
554,192186062.5043275
555,466727399.1104837
556,188308956.26366767
557,135309817.22622517
558,324779656.3284009
559,291168467.9758587
560,129774652.66623324
561,138678068.39647806
562,142987041.7362113
563,287925783.47665656
564,282741488.10475713
565,261120544.4989777
566,168305727.37986654
567,198282896.46963343
568,247282311.12336123
569,225775792.9335034
570,170875663.33647156
571,104440067.85953896
572,175899847.2929932
573,335247199.10677475
574,155545554.0145765
575,366910214.07501864
576,149649238.81338096
577,657882521.0975212
578,155776708.88915873
579,156051349.7187748
580,256769707.73157197
581,192749590.76287687
582,166113740.02611512
583,254240886.23765302
584,258549130.07002887
585,115609418.26855591
586,233726197.20556527
587,251628187.29882663
588,176874136.6528253
589,243663539.63888466
590,202776789.45512503
591,165797529.99850944
592,177164354.11022285
593,191240263.31423163
594,310209964.0942892
595,217152505.40401205
596,202080003.97166473
597,478056524.3376776
598,148743302.68572196
599,189421882.929491
600,204187061.1133348
601,271997622.8462277
602,277315161.7460141
603,102739604.94664179
604,319607079.56307757
605,199146652.19367954
606,157700813.80116507
607,139869699.85572138
608,477593660.1734966
609,217728229.1606877
610,157439914.72526875
611,335827611.77772564
612,152783437.68583283
613,295668167.35398453
614,181640710.1117218
615,134377683.26106045
616,233172805.63650054
617,317123045.6920816
618,154498040.3307275
619,325043417.7653304
620,132034789.49239163
621,193882446.04206097
622,266261509.2575172
623,176887156.32528287
624,272460479.7038196
625,222241712.95436808
626,329442238.1530091
627,241359933.83737722
628,285234919.18346673
629,222653780.25370142
630,274704175.7244788
631,311167038.77440405
632,226560126.0962591
633,162367598.63143402
634,226605794.65667903
635,194456019.0921754
636,83617915.3860758
637,167992121.17121863
638,144066664.2286662
639,250162776.685613
640,349781804.05384535
641,149690307.4494523
642,250854198.83298537
643,176159168.8648901
644,118908645.19498315
645,241573089.48740968
646,159979912.14672497
647,160103724.6778063
648,168106950.8100852
649,190535866.60283935
650,117328903.1873081
651,146878634.4689212
652,311380428.9781859
653,437367110.02408403
654,171761441.83538193
655,414238674.9187908
656,515216371.227091
657,267138017.64617485
658,153869430.02752426
659,228839336.42362493
660,299812767.4737186
661,116773804.06612116
662,287208118.0543502
663,124938415.99539277
664,180230545.36488312
665,104700754.56516904
666,178614296.3885353
667,158133595.99980995
668,227313307.28180367
669,181838981.71653408
670,161873123.12492797
671,171748604.00034446
672,190209240.7607837
673,144532898.90838248
674,399361278.48804283
675,163596960.75464684
676,257973757.62116247
677,215646751.26902235
678,146895225.77266255
679,310101500.87617093
680,149578281.0044147
681,156700157.76622435
682,540279181.4620948
683,175625031.7722374
684,370001349.14565974
685,227104245.8134366
686,127519448.15894918
687,237710113.8043847
688,292758965.5769458
689,213870764.02131003
690,179615242.5824705
691,204989677.17216638
692,165352528.97818723
693,310233508.45802253
694,194861890.4383255
695,242268019.15135837
696,336654456.287008
697,156001124.06117472
698,253636458.23170543
699,184503480.2294932
700,315633280.0847105
701,261349865.21651685
702,359434034.6011524
703,121907064.35311885
704,223085214.87344474
705,257146602.3386424
706,240371143.75000107
707,170476887.69894338
708,224071698.90907693
709,199756727.24048045
710,286600400.898358
711,131647260.13077557
712,307562414.96769255
713,155401558.5580176
714,210117706.49682733
715,198487183.14697692
716,413976840.43254733
717,120930631.65599257
718,86531845.81945278
719,327709960.8410175
720,274521281.5898116
721,147273835.12359926
722,221557558.61251146
723,277705064.52103853
724,255760769.70375437
725,198213408.74960026
726,147997217.90417433
727,170945937.1680071
728,151862291.85533455
729,122555181.89474805
730,172064846.65528208
731,206892394.4907361
732,240563881.9905624
733,141104165.2892673
734,528978974.95402145
735,268981255.93595785
736,201401378.50634167
737,240677147.99268156
738,227635593.5581032
739,291781556.9330146
740,184919878.57890344
741,279383201.61501145
742,217711746.18399274
743,200696547.82037663
744,144863665.04373154
745,190994711.97722715
746,228067272.8099758
747,309945476.9291782
748,141643966.46073124
749,219318632.98740032
750,239188802.69314438
751,133657691.7123984
752,300028022.6954959
753,152881610.9881506
754,393719079.6604886
755,218461123.86405966
756,124770754.88963993
757,165712278.25888053
758,385233833.8666243
759,154498796.79598716
760,277339515.2630455
761,415839431.26327264
762,139382386.41511646
763,155314732.88884687
764,170765492.60668114
765,149279236.3597897
766,162970502.94130027
767,179328327.78165
768,147850525.78097525
769,168468285.4232744
770,115186461.55094032
771,177413563.79741386
772,191429707.55036086
773,203027696.74852753
774,133703214.16977108
775,209228001.89892554
776,180237405.39190555
777,213125800.64902174
778,112401416.54382434
779,287911263.80404216
780,336452622.0072363
781,154122894.16501838
782,116183134.34958144
783,333303816.4268089
784,254181413.89966387
785,124545881.0066022
786,199967704.9274704
787,115918866.55892946
788,193779969.67606786
789,198162222.8853356
790,152360177.48127094
791,203849193.01792324
792,167738063.96398216
793,184138857.78702036
794,109992819.1591084
795,203005189.40434048
796,139492538.75232056
797,109029214.37343156
798,215780532.5574944
799,96656618.50955957
800,275198336.8345206
801,267817266.11880007
802,386727168.25460654
803,176727724.86752334
804,167754190.77313134
805,187457905.46396717
806,202555324.11849964
807,224444712.1173431
808,307787640.49008596
809,131253561.73852946
810,175722769.07397175
811,246927065.59450698
812,194932732.74173647
813,341569951.1593837
814,245468967.40141544
815,154365797.0919367
816,135974831.80418956
817,118704469.90777065
818,209512356.64245752
819,133605515.48933384
820,131033599.72244135
821,207605729.82961676
822,162844352.0842275
823,124508549.58692697
824,148960640.967632
825,213545836.7092662
826,296656882.1934198
827,250803000.7744211
828,202606483.54890662
829,413767656.1600168
830,154735229.9072289
831,129275116.00388211
832,160504431.95669702
833,200116372.0669786
834,195983313.03476027
835,190899342.82411703
836,335303041.273243
837,310540350.76244354
838,454271589.64263135
839,813525153.0873281
840,181101554.56609502
841,202811170.9475149
842,126987734.6058953
843,301556601.5663468
844,253084841.04043835
845,281125158.07673985
846,204225518.44649222
847,185402926.69369537
848,229994678.61084238
849,190925850.37311482
850,446734090.29492795
851,217147755.36770135
852,132297768.9343347
853,613819190.4788915
854,515763296.64550287
855,119275883.70059681
856,202786168.81870592
857,133991258.4559002
858,188242651.79124728
859,172012103.13532454
860,198216823.27737176
861,157381829.2253646
862,258602155.30520907
863,213777352.31475955
864,135999382.7218381
865,114975402.86207344
866,203606062.92295647
867,207346289.74871513
868,135559817.92812717
869,289055749.00901645
870,179529758.03227684
871,139635289.2881917
872,274881385.38113046
873,232421519.1468584
874,140359647.0968713
875,130784153.08648986
876,165050153.1818742
877,217160825.8767688
878,217212382.75930578
879,150407080.9112742
880,326860786.2708514
881,431436647.6190696
882,302670268.9966144
883,159848799.90582818
884,203519801.8526034
885,159126675.17028433
886,150690294.35156128
887,147827525.40402824
888,120884736.51271158
889,200018319.8430544
890,224725549.9941972
891,125883656.39701058
892,162365178.07205302
893,224549360.31612188
894,521302517.63696647
895,159823398.3608767
896,134121605.65524857
897,329053387.67618024
898,270872013.5793472
899,261852004.56418866
900,142522035.09550124
901,287367786.6062757
902,154702932.6873046
903,365342379.2271601
904,209221488.08483636
905,218526822.89750487
906,206903055.1045837
907,197010115.08604187
908,203672891.4210222
909,125696257.20918518
910,140957583.9975204
911,394575817.8339012
912,393218815.67458147
913,249501643.88437575
914,186673822.3680092
915,309840207.9352126
916,172108139.07032603
917,163715396.45602748
918,290727549.28421056
919,321717017.15300375
920,166799755.6622632
921,160845513.1315241
922,138134911.04015237
923,143425768.08095556
924,337829259.0721384
925,186929615.51343814
926,181155136.8751127
927,135165523.07088643
928,165015371.65477523
929,390551315.03259295
930,219894897.0008431
931,134422958.3339328
932,171785826.11032933
933,142878661.62725297
934,206375368.68218786
935,127610519.32112563
936,161457801.816714
937,212099276.9099719
938,125225013.25567146
939,125438822.08087365
940,116670918.94484124
941,134792692.49485493
942,174702727.29059464
943,232201098.27972716
944,120679869.04802741
945,155443880.54186156
946,129412480.25868475
947,147041130.7185601
948,178395793.74840197
949,231031353.7899846
950,479627118.8400419
951,171108133.648115
952,163350752.57139966
953,173237641.090688
954,224978230.70679095
955,141997876.30120644
956,148513448.409704
957,120850813.15921159
958,150326937.82392836
959,212615024.30831936
960,220368985.60154232
961,144375263.02686095
962,251156178.0997274
963,643803052.6756045
964,137313944.50729534
965,116480682.97562829
966,454816588.72580975
967,219750092.58134493
968,129070010.77054414
969,184657446.266463
970,309523367.68804
971,114477831.85517655
972,263726779.92744765
973,126224776.97157443
974,202636915.43688494
975,200991702.869334
976,109415634.36022761
977,327922779.5798432
978,172527014.83505628
979,149658385.6760631
980,103765155.38947582
981,222594147.67489496
982,200789536.61660102
983,188027767.7960374
984,179197504.98171055
985,267247707.47467166
986,465137019.6339747
987,185386087.00845966
988,358237883.5607457
989,172569462.24715653
990,201742675.87472677
991,210168414.35968933
992,134854752.9700533
993,215276239.61711195
994,247669942.74077335
995,445216510.325912
996,135570146.67845997
997,153224255.34996292
998,477743570.9306091
999,205993351.22031412
1000,466267408.5000081
1001,229091070.35975584
1002,155738427.51512572
1003,145129759.23030424
1004,266158116.13752252
1005,150461861.44580778
1006,177418762.97372994
1007,232239638.15731522
1008,175607898.18908414
1009,215000202.86973488
1010,156225718.3338718
1011,359637038.5610754
1012,295690452.57846147
1013,201146173.25396383
1014,145706390.9466642
1015,182764746.6354978
1016,217467084.31266412
1017,178138761.23646864
1018,193933523.6460993
1019,121408174.07730816
1020,325728931.4841937
1021,259858836.97496092
1022,105749946.82993174
1023,217633275.183725
1024,179366780.964437
1025,126638490.28868009
1026,186599092.84935597
1027,162323893.6230922
1028,220394458.6159247
1029,265814226.63186744
1030,222884223.11046517
